,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
123914,C501174,20725,LUNCH BAG RED SPOTTY,-12,2010-03-15 10:55:00,1.65,12755.0,Japan
123915,C501174,21936,RED/WHITE SPOT PICNIC BAG,-12,2010-03-15 10:55:00,2.95,12755.0,Japan
123916,C501174,21937,STRAWBERRY   PICNIC BAG,-12,2010-03-15 10:55:00,2.95,12755.0,Japan
135099,502275,85206A,CREAM FELT EASTER EGG BASKET,12,2010-03-23 16:01:00,1.65,16321.0,Australia
135100,502275,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-03-23 16:01:00,1.25,16321.0,Australia
150605,C503745,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-1,2010-04-07 10:44:00,2.75,12770.0,Japan
152124,503860,20718,RED SPOTTY SHOPPER BAG,40,2010-04-08 10:40:00,1.25,12422.0,Australia
152125,503860,22355,"CHARLOTTE BAG , SUKI DESIGN",100,2010-04-08 10:40:00,0.72,12422.0,Australia
152126,503860,20719,WOODLAND CHARLOTTE BAG,100,2010-04-08 10:40:00,0.72,12422.0,Australia
152127,503860,20723,STRAWBERRY CHARLOTTE BAG,100,2010-04-08 10:40:00,0.72,12422.0,Australia
152128,503860,20724,RED SPOTTY CHARLOTTE BAG,100,2010-04-08 10:40:00,0.72,12422.0,Australia
152129,503860,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,2010-04-08 10:40:00,0.85,12422.0,Australia
152130,503860,22378,WALL TIDY RETROSPOT ,5,2010-04-08 10:40:00,2.1,12422.0,Australia
152131,503860,20731,POSY CANDY BAG,10,2010-04-08 10:40:00,1.25,12422.0,Australia
152132,503860,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-04-08 10:40:00,0.85,12422.0,Australia
152133,503860,20725,LUNCH BAG RED SPOTTY,10,2010-04-08 10:40:00,1.65,12422.0,Australia
175926,506115,22175,PINK OWL SOFT TOY,24,2010-04-27 14:04:00,2.95,12392.0,Australia
175927,506115,22176,BLUE OWL SOFT TOY,24,2010-04-27 14:04:00,2.95,12392.0,Australia
175928,506115,20692,FLORAL ELEPHANT SOFT TOY,6,2010-04-27 14:04:00,4.25,12392.0,Australia
175929,506115,45008C,DECORATIVE NET CANOPY CREAM,2,2010-04-27 14:04:00,8.95,12392.0,Australia
175930,506115,20707,CRAZY DAISY HEART DECORATION,12,2010-04-27 14:04:00,1.25,12392.0,Australia
175931,506115,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-04-27 14:04:00,4.95,12392.0,Australia
175932,506115,22618,COOKING SET RETROSPOT,2,2010-04-27 14:04:00,9.95,12392.0,Australia
185721,C507055,M,Manual,-1,2010-05-06 10:02:00,662.25,12422.0,Australia
185736,C507057,M,Manual,-1,2010-05-06 10:04:00,396.2,12422.0,Australia
185749,507060,M,Manual,1,2010-05-06 10:08:00,662.25,12422.0,Australia
185750,507061,M,Manual,1,2010-05-06 10:09:00,396.2,12422.0,Australia
186483,507148,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2010-05-06 12:54:00,5.45,12388.0,Australia
186484,507148,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-05-06 12:54:00,5.45,12388.0,Australia
186485,507148,22089,PAPER BUNTING VINTAGE PAISLEY,6,2010-05-06 12:54:00,2.95,12388.0,Australia
186486,507148,21625,VINTAGE UNION JACK APRON,3,2010-05-06 12:54:00,6.95,12388.0,Australia
186487,507148,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-05-06 12:54:00,0.55,12388.0,Australia
186488,507148,21213,PACK OF 72 SKULL CAKE CASES,24,2010-05-06 12:54:00,0.55,12388.0,Australia
186489,507148,22201,FRYING PAN BLUE POLKADOT ,4,2010-05-06 12:54:00,4.25,12388.0,Australia
186490,507148,22199,FRYING PAN RED POLKADOT ,4,2010-05-06 12:54:00,4.25,12388.0,Australia
186491,507148,22204,MILK PAN BLUE RETROSPOT,4,2010-05-06 12:54:00,3.75,12388.0,Australia
186492,507148,22203,MILK PAN RED RETROSPOT,4,2010-05-06 12:54:00,3.75,12388.0,Australia
186493,507148,22308,TEA COSY BLUE STRIPE,6,2010-05-06 12:54:00,2.55,12388.0,Australia
186494,507148,22309,TEA COSY RED  STRIPE,6,2010-05-06 12:54:00,2.55,12388.0,Australia
186495,507148,22612,TEA COSY VINTAGE UNION JACK,4,2010-05-06 12:54:00,3.75,12388.0,Australia
186496,507148,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-05-06 12:54:00,2.95,12388.0,Australia
186497,507148,22340,NOEL GARLAND PAINTED ZINC ,12,2010-05-06 12:54:00,1.65,12388.0,Australia
186498,507148,22145,CHRISTMAS CRAFT HEART STOCKING ,6,2010-05-06 12:54:00,2.1,12388.0,Australia
186499,507148,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-05-06 12:54:00,0.85,12388.0,Australia
186500,507148,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,12,2010-05-06 12:54:00,1.95,12388.0,Australia
186501,507148,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-05-06 12:54:00,1.25,12388.0,Australia
186502,507148,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2010-05-06 12:54:00,1.25,12388.0,Australia
186503,507148,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2010-05-06 12:54:00,1.25,12388.0,Australia
186504,507148,21123,SET/10 IVORY SPOTTY PARTY CANDLES,24,2010-05-06 12:54:00,1.25,12388.0,Australia
186505,507148,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2010-05-06 12:54:00,1.25,12388.0,Australia
186506,507148,21268,VINTAGE BLUE TINSEL REEL,6,2010-05-06 12:54:00,0.42,12388.0,Australia
186507,507148,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,3,2010-05-06 12:54:00,5.95,12388.0,Australia
186508,507148,22467,GUMBALL COAT RACK,6,2010-05-06 12:54:00,2.55,12388.0,Australia
193610,507793,84985A,SET OF 72 GREEN PAPER DOILIES,24,2010-05-11 12:40:00,1.45,12549.0,USA
193611,507793,22416,36 DOILIES SPACEBOY DESIGN ,24,2010-05-11 12:40:00,1.45,12549.0,USA
193612,507793,21973,SET OF 36 MUSHROOM PAPER DOILIES,24,2010-05-11 12:40:00,1.45,12549.0,USA
193613,507793,84987,SET OF 36 TEATIME PAPER DOILIES,24,2010-05-11 12:40:00,1.45,12549.0,USA
193614,507793,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,24,2010-05-11 12:40:00,1.45,12549.0,USA
193615,507793,84991,60 TEATIME FAIRY CAKE CASES,48,2010-05-11 12:40:00,0.55,12549.0,USA
193616,507793,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2010-05-11 12:40:00,0.55,12549.0,USA
193617,507793,21976,PACK OF 60 MUSHROOM CAKE CASES,48,2010-05-11 12:40:00,0.55,12549.0,USA
193618,507793,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,2010-05-11 12:40:00,0.55,12549.0,USA
193619,507793,22533,MAGIC DRAWING SLATE BAKE A CAKE ,48,2010-05-11 12:40:00,0.42,12549.0,USA
193620,507793,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2010-05-11 12:40:00,1.25,12549.0,USA
193621,507793,40018F,CHERRY DESIGN PAPERLANTERNS,5,2010-05-11 12:40:00,1.95,12549.0,USA
196098,508177,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2010-05-13 12:05:00,2.55,12549.0,USA
196099,508177,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2010-05-13 12:05:00,2.55,12549.0,USA
196100,508177,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,12,2010-05-13 12:05:00,2.55,12549.0,USA
205957,509212,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-05-21 10:12:00,6.75,12431.0,Australia
205958,509212,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2010-05-21 10:12:00,1.45,12431.0,Australia
205959,509212,21931,JUMBO STORAGE BAG SUKI,10,2010-05-21 10:12:00,1.95,12431.0,Australia
205960,509212,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,2010-05-21 10:12:00,5.95,12431.0,Australia
205961,509212,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2010-05-21 10:12:00,5.95,12431.0,Australia
205962,509212,79067,CORONA MEXICAN TRAY,12,2010-05-21 10:12:00,3.75,12431.0,Australia
205963,509212,20713,JUMBO BAG OWLS,10,2010-05-21 10:12:00,1.95,12431.0,Australia
205964,509212,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-05-21 10:12:00,1.95,12431.0,Australia
205965,509212,20728,LUNCH BAG CARS BLUE,10,2010-05-21 10:12:00,1.65,12431.0,Australia
205966,509212,48138,DOOR MAT UNION FLAG,2,2010-05-21 10:12:00,7.49,12431.0,Australia
206575,509378,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-05-21 15:12:00,4.95,12389.0,Australia
206576,509378,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-05-21 15:12:00,9.95,12389.0,Australia
206577,509378,85232B,SET/3 RUSSIAN DOLL STACKING TINS,21,2010-05-21 15:12:00,4.95,12389.0,Australia
206578,509378,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2010-05-21 15:12:00,0.42,12389.0,Australia
206579,509378,22029,SPACEBOY BIRTHDAY CARD,12,2010-05-21 15:12:00,0.42,12389.0,Australia
206580,509378,16169K,WRAP FOLK ART,25,2010-05-21 15:12:00,0.42,12389.0,Australia
206581,509378,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-05-21 15:12:00,1.65,12389.0,Australia
206582,509378,22432,WATERING CAN PINK BUNNY,6,2010-05-21 15:12:00,1.95,12389.0,Australia
206583,509378,22433,WATERING CAN GREEN DINOSAUR,6,2010-05-21 15:12:00,1.95,12389.0,Australia
206584,509378,22431,WATERING CAN BLUE ELEPHANT,6,2010-05-21 15:12:00,1.95,12389.0,Australia
206585,509378,84674,FLYING PIG WATERING CAN,6,2010-05-21 15:12:00,2.95,12389.0,Australia
206586,509378,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2010-05-21 15:12:00,1.65,12389.0,Australia
206587,509378,22231,JIGSAW TREE WITH BIRDHOUSE,12,2010-05-21 15:12:00,1.45,12389.0,Australia
206588,509378,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2010-05-21 15:12:00,1.65,12389.0,Australia
206589,509378,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-05-21 15:12:00,1.95,12389.0,Australia
206590,509378,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-05-21 15:12:00,1.95,12389.0,Australia
206591,509378,22374,AIRLINE BAG VINTAGE JET SET RED,4,2010-05-21 15:12:00,6.35,12389.0,Australia
206592,509378,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,2010-05-21 15:12:00,6.35,12389.0,Australia
206593,509378,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,2010-05-21 15:12:00,6.35,12389.0,Australia
206594,509378,20713,JUMBO BAG OWLS,10,2010-05-21 15:12:00,1.95,12389.0,Australia
209260,509572,48138,DOOR MAT UNION FLAG,8,2010-05-24 13:34:00,7.49,12431.0,Australia
221077,C510878,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-3,2010-06-04 09:59:00,8.5,12424.0,Australia
230720,511680,84986B,SET OF 36 SILVER PAPER DOILIES,12,2010-06-09 15:15:00,1.45,12424.0,Australia
230721,511680,22215,CAKE STAND WHITE TWO TIER LACE,12,2010-06-09 15:15:00,7.65,12424.0,Australia
230722,511680,22218,CAKE STAND LACE WHITE,6,2010-06-09 15:15:00,4.25,12424.0,Australia
230723,511680,35969,FOLKART CROWN TABLE DECORATIONS,48,2010-06-09 15:15:00,0.38,12424.0,Australia
230724,511680,84985A,SET OF 72 GREEN PAPER DOILIES,24,2010-06-09 15:15:00,1.45,12424.0,Australia
230725,511680,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2010-06-09 15:15:00,1.45,12424.0,Australia
230726,511680,22127,PARTY CONES CARNIVAL ASSORTED,24,2010-06-09 15:15:00,1.25,12424.0,Australia
230727,511680,22129,PARTY CONES CANDY TREE DECORATION,24,2010-06-09 15:15:00,0.85,12424.0,Australia
230728,511680,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-06-09 15:15:00,1.25,12424.0,Australia
230729,511680,22435,SET OF 9 HEART SHAPED BALLOONS,24,2010-06-09 15:15:00,1.25,12424.0,Australia
230730,511680,21214,SET OF 72 IVORY PAPER DOILIES,24,2010-06-09 15:15:00,1.45,12424.0,Australia
230731,511680,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-06-09 15:15:00,0.85,12424.0,Australia
230732,511680,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,2010-06-09 15:15:00,0.55,12424.0,Australia
230733,511680,21215,IVORY PAPER CUP CAKE CASES ,120,2010-06-09 15:15:00,0.42,12424.0,Australia
230734,511680,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,2010-06-09 15:15:00,1.45,12424.0,Australia
230779,511685,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230780,511685,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230781,511685,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230782,511685,21213,PACK OF 72 SKULL CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230783,511685,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230784,511685,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2010-06-09 15:41:00,1.25,12634.0,USA
230785,511685,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2010-06-09 15:41:00,1.25,12634.0,USA
230786,511685,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2010-06-09 15:41:00,1.25,12634.0,USA
230787,511685,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2010-06-09 15:41:00,1.25,12634.0,USA
230788,511685,21123,SET/10 IVORY SPOTTY PARTY CANDLES,24,2010-06-09 15:41:00,1.25,12634.0,USA
230789,511685,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-06-09 15:41:00,0.55,12634.0,USA
230790,511685,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,2010-06-09 15:41:00,1.45,12634.0,USA
230791,511685,21973,SET OF 36 MUSHROOM PAPER DOILIES,12,2010-06-09 15:41:00,1.45,12634.0,USA
230792,511685,84987,SET OF 36 TEATIME PAPER DOILIES,12,2010-06-09 15:41:00,1.45,12634.0,USA
230793,511685,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-06-09 15:41:00,2.55,12634.0,USA
230794,511685,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2010-06-09 15:41:00,2.55,12634.0,USA
230795,511685,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-06-09 15:41:00,2.55,12634.0,USA
230796,511685,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,6,2010-06-09 15:41:00,2.55,12634.0,USA
230797,511685,21211,SET OF 72 SKULL PAPER  DOILIES,12,2010-06-09 15:41:00,1.45,12634.0,USA
245374,513122,POST,POSTAGE,1,2010-06-22 10:05:00,130.0,12634.0,USA
246472,513260,21144,PINK POODLE HANGING DECORATION ,12,2010-06-23 10:53:00,0.38,12810.0,Japan
246473,513260,90128A,PINK LEAVES AND BEADS PHONE CHARM,12,2010-06-23 10:53:00,1.25,12810.0,Japan
246474,513260,90128B,BLUE LEAVES AND BEADS PHONE CHARM,12,2010-06-23 10:53:00,1.25,12810.0,Japan
246475,513260,90092,BLUE CRYSTAL BOOT PHONE CHARM,12,2010-06-23 10:53:00,0.85,12810.0,Japan
246476,513260,90093,CLEAR CRYSTAL STAR PHONE CHARM,12,2010-06-23 10:53:00,0.85,12810.0,Japan
246477,513260,90126A,PINK BERTIE MOBILE PHONE CHARM,12,2010-06-23 10:53:00,1.69,12810.0,Japan
246478,513260,90126C,AMBER BERTIE MOBILE PHONE CHARM,12,2010-06-23 10:53:00,1.69,12810.0,Japan
246485,513260,90128C,GREEN LEAVES AND BEADS PHONE CHARM,12,2010-06-23 10:53:00,1.25,12810.0,Japan
246486,513260,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,2010-06-23 10:53:00,0.85,12810.0,Japan
246487,513260,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,24,2010-06-23 10:53:00,0.85,12810.0,Japan
246488,513260,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,48,2010-06-23 10:53:00,1.25,12810.0,Japan
246489,513260,21030,SPACE CADET RED,10,2010-06-23 10:53:00,1.25,12810.0,Japan
246490,513260,21032,SPACE CADET WHITE,10,2010-06-23 10:53:00,1.25,12810.0,Japan
246491,513260,21027,NINJA RABBIT PINK,10,2010-06-23 10:53:00,1.25,12810.0,Japan
246492,513260,84670,JAPANESE CROCHETED ANIMAL,24,2010-06-23 10:53:00,0.42,12810.0,Japan
246493,513260,22611,VINTAGE UNION JACK SHOPPING BAG,3,2010-06-23 10:53:00,4.95,12810.0,Japan
246494,513260,90114,SUMMER DAISIES BAG CHARM,6,2010-06-23 10:53:00,2.55,12810.0,Japan
246495,513260,90115,SUMMER BUTTERFLIES BAG CHARM,6,2010-06-23 10:53:00,2.55,12810.0,Japan
246496,513260,90116,FRUIT SALAD BAG CHARM,12,2010-06-23 10:53:00,1.69,12810.0,Japan
246497,513260,90119,METALIC LEAVES BAG CHARMS,6,2010-06-23 10:53:00,2.55,12810.0,Japan
246498,513260,90129A,PINK GLASS TASSLE BAG CHARM ,6,2010-06-23 10:53:00,2.95,12810.0,Japan
246499,513260,90129F,RED GLASS TASSLE BAG CHARM,6,2010-06-23 10:53:00,2.95,12810.0,Japan
247117,513310,48138,DOOR MAT UNION FLAG,10,2010-06-23 15:00:00,6.35,12431.0,Australia
247118,513310,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-06-23 15:00:00,2.95,12431.0,Australia
247119,513310,16161U,"WRAP,SUKI AND FRIENDS",25,2010-06-23 15:00:00,0.42,12431.0,Australia
247120,513310,22468,BABUSHKA LIGHTS STRING OF 10,6,2010-06-23 15:00:00,6.75,12431.0,Australia
247121,513310,79320,FLAMINGO LIGHTS,12,2010-06-23 15:00:00,4.95,12431.0,Australia
247122,513310,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,2010-06-23 15:00:00,2.55,12431.0,Australia
247123,513310,16169K,WRAP FOLK ART,25,2010-06-23 15:00:00,0.42,12431.0,Australia
247124,513310,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2010-06-23 15:00:00,1.45,12431.0,Australia
248973,513468,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2010-06-24 16:24:00,1.25,12741.0,USA
248974,513468,47504E,ENGLISH ROSE SCISSORS,12,2010-06-24 16:24:00,1.25,12741.0,USA
248975,513468,22090,PAPER BUNTING RETRO SPOTS,6,2010-06-24 16:24:00,2.95,12741.0,USA
248976,513468,22083,PAPER CHAIN KIT RETRO SPOT,6,2010-06-24 16:24:00,2.95,12741.0,USA
248977,513468,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2010-06-24 16:24:00,1.25,12741.0,USA
248978,513468,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,6,2010-06-24 16:24:00,2.1,12741.0,USA
248979,513468,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-06-24 16:24:00,2.1,12741.0,USA
248980,513468,21533,RETRO SPOT LARGE MILK JUG,3,2010-06-24 16:24:00,4.95,12741.0,USA
248981,513468,21535,RED RETROSPOT SMALL MILK JUG,6,2010-06-24 16:24:00,2.55,12741.0,USA
248982,513468,21400,RED PUDDING SPOON,24,2010-06-24 16:24:00,0.42,12741.0,USA
248983,513468,21401,BLUE PUDDING SPOON,24,2010-06-24 16:24:00,0.42,12741.0,USA
248984,513468,21402,RED  EGG  SPOON,24,2010-06-24 16:24:00,0.42,12741.0,USA
248985,513468,21403,BLUE EGG  SPOON,24,2010-06-24 16:24:00,0.42,12741.0,USA
248986,513468,21439,BASKET OF TOADSTOOLS,12,2010-06-24 16:24:00,1.25,12741.0,USA
248987,513468,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2010-06-24 16:24:00,1.25,12741.0,USA
253197,513784,POST,POSTAGE,1,2010-06-28 14:36:00,170.0,12741.0,USA
253439,513796,85017C,ENVELOPE 50 CURIOUS IMAGES,12,2010-06-28 15:57:00,0.85,12799.0,Japan
253440,513796,85032C,CURIOUS IMAGES GIFT WRAP SET,6,2010-06-28 15:57:00,2.1,12799.0,Japan
253441,513796,85049D,BRIGHT BLUES RIBBONS ,12,2010-06-28 15:57:00,1.25,12799.0,Japan
253442,513796,85049G,CHOCOLATE BOX RIBBONS ,12,2010-06-28 15:57:00,1.25,12799.0,Japan
253443,513796,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-06-28 15:57:00,16.95,12799.0,Japan
253444,513796,85176,SEWING SUSAN 21 NEEDLE SET,12,2010-06-28 15:57:00,0.85,12799.0,Japan
253445,513796,85178,VICTORIAN SEWING KIT,12,2010-06-28 15:57:00,1.25,12799.0,Japan
253446,513796,85032B,BLOSSOM IMAGES GIFT WRAP SET,6,2010-06-28 15:57:00,2.1,12799.0,Japan
253447,513796,85032A,ROMANTIC IMAGES GIFT WRAP SET,6,2010-06-28 15:57:00,2.1,12799.0,Japan
253448,513796,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2010-06-28 15:57:00,0.85,12799.0,Japan
253449,513796,21259,VICTORIAN SEWING BOX SMALL ,2,2010-06-28 15:57:00,5.95,12799.0,Japan
253450,513796,22077,6 RIBBONS RUSTIC CHARM,12,2010-06-28 15:57:00,1.65,12799.0,Japan
253451,513796,22074,6 RIBBONS SHIMMERING PINKS ,12,2010-06-28 15:57:00,1.65,12799.0,Japan
253452,513796,22078,RIBBON REEL LACE DESIGN ,10,2010-06-28 15:57:00,2.1,12799.0,Japan
253453,513796,22081,RIBBON REEL FLORA + FAUNA ,10,2010-06-28 15:57:00,1.65,12799.0,Japan
255121,513987,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2010-06-30 08:30:00,0.42,12415.0,Australia
255122,513987,85015,SET OF 12  VINTAGE POSTCARD SET,6,2010-06-30 08:30:00,2.55,12415.0,Australia
255123,513987,85016,SET OF 6 VINTAGE NOTELETS KIT,12,2010-06-30 08:30:00,2.55,12415.0,Australia
255124,513987,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,2010-06-30 08:30:00,0.65,12415.0,Australia
255125,513987,22489,PACK OF 12 TRADITIONAL CRAYONS,48,2010-06-30 08:30:00,0.42,12415.0,Australia
255126,513987,16169K,WRAP FOLK ART,25,2010-06-30 08:30:00,0.42,12415.0,Australia
255127,513987,16169N,WRAP BLUE RUSSIAN FOLKART,50,2010-06-30 08:30:00,0.42,12415.0,Australia
255128,513987,22046,TEA PARTY  WRAPPING PAPER ,50,2010-06-30 08:30:00,0.42,12415.0,Australia
255129,513987,22708,WRAP DOLLY GIRL,50,2010-06-30 08:30:00,0.42,12415.0,Australia
255130,513987,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-06-30 08:30:00,0.42,12415.0,Australia
255131,513987,21913,VINTAGE SEASIDE JIGSAW PUZZLES,24,2010-06-30 08:30:00,3.39,12415.0,Australia
255132,513987,22539,MINI JIGSAW DOLLY GIRL,48,2010-06-30 08:30:00,0.42,12415.0,Australia
255133,513987,22543,MINI JIGSAW BAKE A CAKE ,48,2010-06-30 08:30:00,0.42,12415.0,Australia
255134,513987,22544,MINI JIGSAW SPACEBOY,48,2010-06-30 08:30:00,0.42,12415.0,Australia
255135,513987,22540,MINI JIGSAW CIRCUS PARADE ,48,2010-06-30 08:30:00,0.42,12415.0,Australia
255136,513987,21556,CERAMIC STRAWBERRY MONEY BOX,12,2010-06-30 08:30:00,2.55,12415.0,Australia
255137,513987,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,12,2010-06-30 08:30:00,4.95,12415.0,Australia
255138,513987,84313B,BLUE TV TRAY TABLE ,6,2010-06-30 08:30:00,4.25,12415.0,Australia
255139,513987,84313A,PINK TV TRAY TABLE ,6,2010-06-30 08:30:00,4.25,12415.0,Australia
255140,513987,21888,BINGO SET,12,2010-06-30 08:30:00,3.75,12415.0,Australia
255141,513987,21912,VINTAGE SNAKES & LADDERS,4,2010-06-30 08:30:00,3.75,12415.0,Australia
255142,513987,21914,BLUE HARMONICA IN BOX ,12,2010-06-30 08:30:00,1.25,12415.0,Australia
255143,513987,21915,RED  HARMONICA IN BOX ,12,2010-06-30 08:30:00,1.25,12415.0,Australia
255144,513987,22549,PICTURE DOMINOES,12,2010-06-30 08:30:00,1.45,12415.0,Australia
255145,513987,22550,HOLIDAY FUN LUDO,12,2010-06-30 08:30:00,3.75,12415.0,Australia
255146,513987,22551,PLASTERS IN TIN SPACEBOY,12,2010-06-30 08:30:00,1.65,12415.0,Australia
255147,513987,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-06-30 08:30:00,0.55,12415.0,Australia
255148,513987,22029,SPACEBOY BIRTHDAY CARD,12,2010-06-30 08:30:00,0.42,12415.0,Australia
255149,513987,21115,ROSE CARAVAN DOORSTOP,4,2010-06-30 08:30:00,6.75,12415.0,Australia
255150,513987,21080,SET/20 RED SPOTTY PAPER NAPKINS ,36,2010-06-30 08:30:00,0.85,12415.0,Australia
255151,513987,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2010-06-30 08:30:00,1.25,12415.0,Australia
255152,513987,21217,RED SPOTTY ROUND CAKE TINS,6,2010-06-30 08:30:00,9.95,12415.0,Australia
255153,513987,21980,PACK OF 12 RED SPOTTY TISSUES ,48,2010-06-30 08:30:00,0.29,12415.0,Australia
255154,513987,22083,PAPER CHAIN KIT RETRO SPOT,24,2010-06-30 08:30:00,2.95,12415.0,Australia
255155,513987,22090,PAPER BUNTING RETRO SPOTS,24,2010-06-30 08:30:00,2.95,12415.0,Australia
255156,513987,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-30 08:30:00,3.75,12415.0,Australia
255157,513987,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-30 08:30:00,3.75,12415.0,Australia
255158,513987,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-30 08:30:00,3.75,12415.0,Australia
255159,513987,21577,SAVE THE PLANET COTTON TOTE BAG,6,2010-06-30 08:30:00,2.25,12415.0,Australia
255160,513987,22504,CABIN BAG VINTAGE RETROSPOT,1,2010-06-30 08:30:00,29.95,12415.0,Australia
255161,513987,22374,AIRLINE BAG VINTAGE JET SET RED,12,2010-06-30 08:30:00,5.45,12415.0,Australia
255162,513987,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2010-06-30 08:30:00,6.35,12415.0,Australia
255163,513987,21268,VINTAGE BLUE TINSEL REEL,12,2010-06-30 08:30:00,0.42,12415.0,Australia
255164,513987,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,36,2010-06-30 08:30:00,2.95,12415.0,Australia
255165,513987,21164,HOME SWEET HOME METAL SIGN ,24,2010-06-30 08:30:00,2.95,12415.0,Australia
255166,513987,22115,METAL SIGN EMPIRE TEA,6,2010-06-30 08:30:00,2.95,12415.0,Australia
255167,513987,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,2010-06-30 08:30:00,8.5,12415.0,Australia
